"DPRMaZ"	"SAPRMaZ"	"SDAPRMaZ"	"SSAPRMaZ"	"CDPRMaZ"	"CSAPRMaZ"	"XNPRMaZ"	"XADPRMaZ"	"XASAPRMaZ"	"PNPRMaZ"	"PADPRMaZ"	"PASAPRMaZ"	"DPRMZ"	"SAPRMZ"	"SDAPRMZ"	"SSAPRMZ"	"CDPRMZ"	"CSAPRMZ"	"XNPRMZ"	"XADPRMZ"	"XASAPRMZ"	"PNPRMZ"	"PADPRMZ"	"PASAPRMZ"	"DPREZ"	"SAPREZ"	"SDAPREZ"	"SSAPREZ"	"CDPREZ"	"CSAPREZ"	"XNPREZ"	"XADPREZ"	"XASAPREZ"	"PNPREZ"	"PADPREZ"	"PASAPREZ"	"DLRMaZ"	"SALRMaZ"	"SDALRMaZ"	"SSALRMaZ"	"CDLRMaZ"	"CSALRMaZ"	"XNLRMaZ"	"XADLRMaZ"	"XASALRMaZ"	"PNLRMaZ"	"PADLRMaZ"	"PASALRMaZ"	"DLRMZ"	"SALRMZ"	"SDALRMZ"	"SSALRMZ"	"CDLRMZ"	"CSALRMZ"	"XNLRMZ"	"XADLRMZ"	"XASALRMZ"	"PNLRMZ"	"PADLRMZ"	"PASALRMZ"	"DLREZ"	"SALREZ"	"SDALREZ"	"SSALREZ"	"CDLREZ"	"CSALREZ"	"XNLREZ"	"XADLREZ"	"XASALREZ"	"PNLREZ"	"PADLREZ"	"PASALREZ"	"DCRMaZ"	"SACRMaZ"	"SDACRMaZ"	"SSACRMaZ"	"CDCRMaZ"	"CSACRMaZ"	"XNCRMaZ"	"XADCRMaZ"	"XASACRMaZ"	"PNCRMaZ"	"PADCRMaZ"	"PASACRMaZ"	"DCRMZ"	"SACRMZ"	"SDACRMZ"	"SSACRMZ"	"CDCRMZ"	"CSACRMZ"	"XNCRMZ"	"XADCRMZ"	"XASACRMZ"	"PNCRMZ"	"PADCRMZ"	"PASACRMZ"	"DCREZ"	"SACREZ"	"SDACREZ"	"SSACREZ"	"CDCREZ"	"CSACREZ"	"XNCREZ"	"XADCREZ"	"XASACREZ"	"PNCREZ"	"PADCREZ"	"PASACREZ"
"SDACRMZ"	2.51299394866678e-05	2.99141290551752e-05	2.23496554596636e-08	1.92543041444004e-06	0.00893534972157406	0.000292193679905406	0.494320516041814	0.000186946379190145	0.000100055377257879	0.0779835013946886	0.000289977646628525	5.30417204092082e-06	0.931013284184536	0.942371244834481	0.668984039629222	0.708681871761958	0.710952394605431	0.884274479205723	0.132404298502909	0.802547225305056	0.984491352064465	0.566018280306869	0.703534425318202	0.790085645791376	0.820435456258324	0.949748836947176	0.517049536265178	0.551592376042424	0.965564549801584	0.845357953019607	0.51228775747909	0.842585343713671	0.975464511075585	0.623208614886779	0.954079995457707	0.698130192777622	0.094498323013241	0.0859604769539764	0.14848703773382	0.705757831628768	0.115354632508622	0.0832051524695667	0.311934121373814	0.365779579395133	0.388804605322428	0.669051826641643	0.395958749367412	0.772807683806362	0.18027252956423	0.115525160515431	0.106086007759999	0.0792964086541317	0.301364270022517	0.132889894317509	0.535096826989365	0.340944490676069	0.181894996112301	0.631092166659479	0.149805126889954	0.0361540228640864	0.101117340580808	0.0914734613547927	0.0829992206274901	0.0576046799866776	0.164409476867967	0.108618389797502	0.313198604815672	0.227059559413443	0.282605895562318	0.51970495187927	0.748593319086422	0.745325263444501	0.329352507611365	0.492508926356082	0.494252175001773	0.819503259655166	0.334513067222633	0.456078763435707	0.501987560933228	0.365570562317531	0.628101686319508	0.0603714324642723	0.369342438819921	0.585688635881062	0.223620645052512	0.34092472530904	NA	0.0823194082115868	0.409279023182111	0.513826386470534	0.574277223453601	0.0730614571435086	0.825579273689908	0.118346276192626	0.77341571891435	0.739277928660477	0.377952307782997	0.573317390884806	0.12926891146874	0.196234921440609	0.801519702285651	0.772965219733957	0.6945942274296	0.395598526053366	0.454853888963528	0.0429849735809897	0.356414490551481	0.672409061162825
"SSACRMZ"	0.00175036314644839	0.0016563288260294	2.24336816976312e-05	7.67484447177225e-05	0.0589126121089645	0.00774412049765427	0.889324156130826	0.00323740782664439	0.00212907156196906	0.187668398062955	0.0119390215466899	0.000313180923197098	3.66663181945448e-05	9.23738916243089e-05	1.08694053757574e-09	6.87495045559317e-07	0.0176652630619261	0.000629895186883722	0.706370445336129	8.37783975899953e-05	5.6697287782459e-05	0.00164886847770607	0.00103608288921309	6.98915382368881e-06	1.47449956517942e-05	2.25079350970603e-05	2.6765603600154e-07	4.78848166896029e-07	0.00117721930549397	0.00020225184554179	0.0492213828570389	0.000734140309851083	0.0021859637456807	0.0199803513697796	0.00840242861258345	0.00147077145263452	0.47227014795634	0.598508331177917	0.134465041256005	0.0156594889633366	0.992193126103555	0.453103017226348	0.246822456556657	0.349767318316557	0.203661322309328	0.773988843462452	0.0983511028626283	0.0366767278115083	0.0430542137027952	0.0217489404525235	0.0408150192495855	0.0199583083782424	0.0722719984637124	0.0260775847509134	0.603721607300896	0.129057672423182	0.0290080806212558	0.455996472059858	0.0263297689269899	0.00159005427045855	0.628673165451167	0.477271250725238	0.2659153891747	0.1408303739074	0.966923626263996	0.565395513854636	0.660942674013467	0.381348577913924	0.315116288700148	0.438669783750207	0.559345707512995	0.214072470570549	0.00457536386260804	0.00110019686601648	1.34197405943226e-06	2.17212685726942e-06	0.624918439606443	0.0229537209719566	0.00161102735476204	0.000300109636090617	0.00585381543389585	2.01824915901927e-05	0.0049271353247331	0.000566860557528859	1.62092561595273e-14	5.10702591327572e-14	0.0823194082115868	NA	7.66053886991358e-13	6.40855750688729e-08	9.55557301125509e-05	2.65761608964077e-06	0.55510659475836	4.20841967940788e-08	0.00310795962004673	0.491993622827857	2.91155544118737e-10	1.29463173514921e-09	2.22044604925031e-16	1.83970616518536e-11	0.000112793785161269	3.22689611920168e-07	0.000156183754679073	2.30841536419391e-06	1.85171841815546e-06	2.03206824345159e-06	0.00255327821398232	0.00113643126142993
"CDCRMZ"	5.04555190961042e-08	6.39403679336681e-07	5.08396844873804e-05	0.00103271452751841	5.40341444477122e-07	1.34755708058876e-06	0.656803924762455	0.000548823222187522	0.000474480981488945	0.188653304532238	0.00600390076853263	0.00163350364908732	5.15067988260398e-10	9.01795749186363e-10	1.36741633571802e-08	1.44779326594069e-05	1.47379664694469e-07	3.5030209843967e-09	0.846282925405566	1.51180135254947e-05	1.70630376956638e-05	0.0206751163750605	0.00312122126527647	0.000138437283427439	1.00730757068845e-10	2.74624767371279e-12	8.14568556606332e-07	2.64505683138516e-05	4.06240374672961e-10	4.12203604582828e-12	0.891510195167457	8.24916248864938e-07	4.85722146281731e-06	0.235186000405542	0.00257637923840126	5.56566325942143e-05	0.587637394915223	0.68624705585173	0.783947154854497	0.534997238625076	0.505407025178628	0.707409572194111	0.212612134602996	0.999983548332773	0.928742378938762	0.431936461438005	0.353879078763415	0.186159291165051	0.143273978813618	0.0820352814444392	0.674280421257796	0.531659070756893	0.0502115466450381	0.0626996337991872	0.15401241466613	0.356751315073419	0.174994545732698	0.6282279167408	0.462059450700082	0.152433375150931	0.995593635302256	0.617766407726347	0.623640066606671	0.706688969392016	0.768318818488468	0.537418488297032	0.276609239059978	0.930088931599963	0.775954121192529	0.289880625513664	0.575543736588657	0.581041215402392	2.88863473763001e-06	1.91700880503021e-07	1.53839321193061e-06	0.000588388533862005	0.00126954164292625	6.51820721842e-07	0.0778957313221147	0.000176555524482591	0.303113532969708	0.0290914168543064	0.00127434760448542	0.000264974830048281	0	0	0.409279023182111	7.66053886991358e-13	NA	0	0.0879782600898931	1.51322249841712e-07	0.810509895260419	0.00550536112079936	1.47938576944284e-07	0.189451899124578	0	0	1.48769885299771e-13	1.77187125860456e-07	3.22852855560996e-13	0	0.00424060895279066	2.33878649780195e-09	2.43187967541303e-08	0.00384308341040729	0.000210309110671547	3.06212886189705e-05
"CSACRMZ"	7.09826419864612e-08	8.02502796215521e-07	0.000357291215050015	0.00241239399727022	1.68018750912324e-07	1.27389342097217e-06	0.628255491397698	0.00158843213235071	0.0014877331669918	0.239585857127346	0.00743247234101352	0.00264355498246216	4.08892302239394e-08	3.71484885075546e-08	1.62264799330458e-06	0.000167180210564943	1.54124107965004e-06	8.94636615900168e-08	0.905843714839897	0.000181881787604032	0.000211769108732662	0.0424352726467994	0.0159486813084548	0.00125100195837557	2.54221754758532e-10	4.01945143835292e-12	9.7572733708251e-06	0.00032518141760618	1.71580971652929e-10	1.95310434492058e-12	0.616516560684499	2.00486146129109e-06	7.01725324248059e-06	0.341504816194724	0.00439593134807037	9.41881782039466e-05	0.717225913022242	0.769115432016443	0.793885371595638	0.727637112942614	0.701892850448469	0.771542587193954	0.14947015725077	0.952340724536359	0.925094078991863	0.508619599057764	0.432067067954108	0.308728015140889	0.222392754380816	0.155439405886701	0.97956339591088	0.877842758547401	0.0666963700027954	0.115220687569312	0.102195635258164	0.536448356126994	0.317677532340757	0.571235326321656	0.635723430408508	0.296944764437299	0.646383825971523	0.351684016864005	0.783881149098239	0.843184600905764	0.389806427289552	0.2822990910059	0.294155257692237	0.830378846900275	0.729895677357731	0.292147006884902	0.56813111811248	0.480714557467278	1.28374776697804e-05	1.02728876338887e-06	5.29065120409289e-05	0.00597399412815713	0.000742001417644467	1.14156147423827e-06	0.151201049921933	0.00101867710083159	0.379349228712984	0.0308371553825788	0.00434018246511458	0.00142707534296926	0	0	0.513826386470534	6.40855750688729e-08	0	NA	0.239979156811143	5.90301604486143e-07	0.999138702819639	0.0252915065878589	1.45529845285708e-07	0.0989637025958348	2.66453525910038e-15	7.99360577730113e-15	2.60357957415636e-10	1.7043501830738e-05	1.06847863889925e-12	5.99520433297585e-15	0.0179632654308823	5.9658664230966e-08	6.12761758667091e-07	0.00595523173819634	0.00245746149579151	0.000257821907772904
"XNCRMZ"	0.590041737759457	0.777250884414073	0.0689395917819329	0.155449644547411	0.772199980786702	0.993022900657425	0.136422625941228	0.72878572708265	0.787049773412631	0.0760385726871902	0.542844654060477	0.852188365984902	0.91720537403302	0.678316621796695	0.208798365382416	0.883403701707588	0.381000681355752	0.666537863881439	0.0421731483732768	0.380558528495552	0.297323416989084	0.0031095413133051	0.649138364739338	0.896544420606525	0.507721733342457	0.303976327390432	0.0903345662125217	0.128654771296402	0.992510296294749	0.398495306544582	0.0101772810325835	0.552459292211679	0.421036621448203	0.00139501470441017	0.421518950880491	0.852216455829389	0.320254958597122	0.558995059152371	0.0839957461427034	0.0157394974528255	0.797711359621921	0.417901468514507	0.0215668064694565	0.914963821939642	0.968267546807907	0.137726802680532	0.772483396979318	0.548083914461857	0.24425322150299	0.241846551351699	0.114907042117782	0.0861460080617844	0.427019333150033	0.29092482153762	0.0244791557375468	0.924255283806084	0.778600710432338	0.000314650905788305	0.782117773063955	0.568027866185392	0.934596240861715	0.796562845696634	0.555518447053472	0.293114546719672	0.626064528825672	0.896203745915675	0.0638325847366246	0.719862142147893	0.923682958925778	0.0835594374269666	0.355401801302336	0.570077447223366	0.219854671781842	0.1285108526883	0.00345623391763028	0.0025297292226778	0.596918022445605	0.435441439091499	8.15644063401066e-09	0.929837832387933	0.0197893298207912	3.65479690955794e-09	0.362584422231538	0.577516719606747	0.0690692534845498	0.0615991569593115	0.574277223453601	9.55557301125509e-05	0.0879782600898931	0.239979156811143	NA	0.0590220035235958	0.858454836467725	1.12416742581445e-11	0.0345366613385514	0.348820610138051	0.0391931177980001	0.0530592728660433	0.000129314697093985	0.000475556521918774	0.657051107503376	0.200620222377543	2.83897350072948e-11	0.931318930140987	0.90347179930462	5.21338527903481e-12	0.788755383509776	0.704761691178875
"XADCRMZ"	0.00116161985575469	0.000988066816453692	0.000248864626720469	2.92184923589289e-05	0.019117982460028	0.00543967949259549	0.976178808864481	2.53109418957287e-06	4.13504622986949e-07	0.948552544548036	8.9328182648396e-05	5.32109733919484e-06	0.000768521586172799	0.000527046627373462	4.66791590714166e-07	1.07145869954195e-09	0.0611084475306458	0.00549950581698555	0.841325461592391	1.77167613912843e-10	1.85154114262787e-11	0.136074878701631	2.58235855721267e-05	1.35802412413177e-05	5.27921937454323e-06	8.38310418060928e-06	5.1235502132041e-06	8.25654659308839e-07	0.000120417447034615	7.08949121577263e-05	0.622248966438239	6.25241058926918e-09	5.43050804324707e-09	0.226631767117731	4.66952914606189e-05	1.93101450385313e-07	0.648100905545046	0.477096551010437	0.669535763609983	0.791934911860267	0.685467550705635	0.456115636139114	0.553441072154514	0.068424475812481	0.0573419811529825	0.583100699364461	0.0360805005806186	0.0539133416594766	0.269311365821898	0.373775465962606	0.44453728126239	0.493786380737011	0.230689412996942	0.370261053771614	0.320685799173223	0.00737285695831114	0.00474156511519563	0.60776998715247	0.079683205210622	0.00911061692524084	0.642288487136391	0.638967273714693	0.534973710813589	0.585825237127271	0.752937537491244	0.657343337607637	0.832612179951269	0.0570699757292197	0.108901787030848	0.404366759458971	0.0681253529256727	0.157443450441027	0.0696128181460889	0.0377689840574706	0.0299109766064114	0.0769348484912489	0.309377408044747	0.0615015911321326	0.573560409490481	3.8278173963846e-09	0.898477861196804	0.896473942481299	1.42309391537587e-06	2.83447411320026e-07	1.26670083311353e-08	5.01193002655498e-08	0.0730614571435086	2.65761608964077e-06	1.51322249841712e-07	5.90301604486143e-07	0.0590220035235958	NA	0.0248241002118075	0.980888905810906	2.19843698801014e-10	0.73611487630968	3.91927417024984e-05	4.65729195096021e-05	1.74280419784623e-05	0.00637551734122388	0.00157113202110493	6.52159826497467e-05	0.986329682419723	2.08277839419679e-13	2.16715534406831e-13	0.870278290074292	5.34170398358569e-06	1.29255862724165e-06
"XASACRMZ"	0.798028007500537	0.746410297349474	0.401911420866816	0.59041026796727	0.899663804840989	0.805943750641564	0.616394845120822	0.424904700186091	0.43041141947028	0.407693572092429	0.890878554535362	0.850593547178221	0.164380774495038	0.0979501351619514	0.769570074269802	0.700637472919943	0.0728840420466565	0.0791219874820648	0.549653107616737	0.821665895984925	0.858290718268647	0.50815419727114	0.683731207937658	0.693925396470017	0.880735338776802	0.894917389848683	0.316054124007799	0.525565822083758	0.724419456001766	0.986400738442044	0.595570507107994	0.319801581072568	0.542868467305	0.711567441159781	0.943732541205825	0.767056054265775	0.921176261989734	0.526754055633255	0.68426583619838	0.890226113418238	0.62868388046876	0.534477226050974	0.970626372592359	0.798132079788857	0.505999620620447	0.491717657739424	0.559088292585689	0.843465380727787	0.503478048904827	0.56860429228991	0.299890876082149	0.421232884068384	0.706610575958235	0.603715828781444	0.275624499575012	0.61795773703983	0.566138976071386	0.811348722985365	0.49770675555603	0.499198123908322	0.834024013903385	0.505041990163536	0.473200818180553	0.483155875235133	0.898528199849327	0.521345594710722	0.323943343828914	0.444286959459317	0.555737193247882	0.305920631099417	0.531601459920657	0.821448416441151	0.794581262039931	0.729669952605715	0.403053285518696	0.522147927490582	0.757694740038743	0.849041902271893	0.152396584953993	0.881007629456142	0.843261747579028	0.429952521206091	0.898869116551702	0.966416470709833	0.77610937390532	0.894669617617921	0.825579273689908	0.55510659475836	0.810509895260419	0.999138702819639	0.858454836467725	0.0248241002118075	NA	0.0854695803366028	0.896173027927912	0.931179204695181	0.668081979623832	0.677032498395335	0.303238188679294	0.429457357230669	0.925568035645285	0.793847210982155	0.596310846936763	0.187788818322405	0.317962153134713	0.894244274934386	0.824343501279896	0.693381436651645
"PNCRMZ"	0.363592383545789	0.454336888546354	0.0061003904007606	0.0908120820505001	0.77215770838138	0.636465903012061	0.182713457165985	0.87820546744709	0.93135734820368	0.00217575524430202	0.731773620154875	0.264310652858122	0.673605752896416	0.927880684463628	0.0214540552115041	0.364283432485816	0.467214096296772	0.952055338115888	0.00644887623226786	0.603594446936584	0.569969735670646	2.85210260173585e-05	0.615705703778111	0.949515102488682	0.0757983047009119	0.0845562704884673	0.00358566747229871	0.0430159291036607	0.369704757399841	0.127401140320333	0.00483130410425092	0.980198063100602	0.946321700716206	0.00016712600641422	0.993670817928813	0.974862356517983	0.586706909264868	0.724444640174405	0.0767428733136206	0.00123670216748595	0.612736487920234	0.558492705459674	0.158537439403216	0.903303132747308	0.699563448900781	0.155513314783355	0.455109813469002	0.468870029776935	0.393729358815929	0.257345887274802	0.0953374137097112	0.0802204939989517	0.785145717070582	0.313040864108817	0.0173494395357991	0.898917052416092	0.718303965346851	0.168158100760518	0.553181893786521	0.494666537306895	0.757645765540381	0.407920871413534	0.217686439964638	0.110765462663208	0.768371096980113	0.491766565321871	0.232444302782915	0.84087710772505	0.874256221149837	0.144589304292672	0.48993805469596	0.95709543670008	0.3876113706536	0.143154302935124	0.000564336810752186	0.00017768986226363	0.125328076771418	0.632251663159723	1.02733150875167e-08	0.916607455250693	0.000538084573324937	0	0.197425030297107	0.35438150166216	0.00188755207447522	0.00177159099373903	0.118346276192626	4.20841967940788e-08	0.00550536112079936	0.0252915065878589	1.12416742581445e-11	0.980888905810906	0.0854695803366028	NA	0.148512115389603	0.760021660004414	0.000649883509404425	0.00202864328051344	1.46968748282461e-09	3.83399908043813e-07	0.28388050619643	0.0280195013346998	3.7573677502678e-10	0.109453704076705	0.151578333608067	0	0.937518946501177	0.82926559244543
"PADCRMZ"	0.000119781762193627	4.84489425931489e-05	0.00280190592752971	0.00174997652950371	0.000443222615205574	0.000117130710981073	0.473434422711276	0.000661835308579661	0.000758100161497799	0.260140826575408	8.66838223423372e-08	1.21039132050527e-08	2.01724616717414e-05	9.89533136386278e-06	4.38173765027194e-06	8.92702134436263e-09	0.000994779998970019	0.000123570445322185	0.479128377958748	1.27853583162807e-05	0.00014126300271089	0.287335864321726	1.27466925903263e-11	4.06785716222657e-13	2.31081429613589e-06	9.78863766043503e-07	0.000463581891000597	0.000376511217008657	2.71932176998391e-06	2.05603263014886e-06	0.614359249009003	9.52652706076584e-06	3.10300853669787e-05	0.611910744749268	2.55103378421495e-08	4.30486757352355e-11	0.665869834422455	0.216085022650026	0.94338638736469	0.292576175647017	0.517377774518106	0.255233358610264	0.49676261255159	0.813297256862034	0.676190756406806	0.660935689049972	0.0512769334686021	0.015324780944282	0.625739470646211	0.909954437390817	0.634287634828052	0.49810527270525	0.656444471044429	0.980264999980012	0.106291462472913	0.123233509232584	0.132999796843182	0.405848331823131	0.0400591090476754	0.00636481299260261	0.663755363477299	0.715270684851529	0.62697502105223	0.619601140927207	0.724116291010742	0.738438215336339	0.697552241853251	0.779591754066322	0.357844413813761	0.216347116372422	0.0292608579663005	0.0422523630007685	0.0100156093224755	0.0168138440831758	0.069911004743803	0.323395254937425	0.0114755328722396	0.0114641546557102	0.0736188179905066	5.8059133813515e-05	0.835179193495372	0.29724697983164	2.31481944723555e-10	1.34439126497909e-11	2.51766687497934e-07	1.50608207905023e-07	0.77341571891435	0.00310795962004673	1.47938576944284e-07	1.45529845285708e-07	0.0345366613385514	2.19843698801014e-10	0.896173027927912	0.148512115389603	NA	0.963845523885076	0.00527458861113028	0.0023973820994283	0.0276505427744134	0.244316660503459	0.00726599093278235	0.00112786935389186	0.183466074171922	6.45936554803939e-05	4.33024803019322e-05	0.110122214596434	1.09214859378426e-11	4.70934402585499e-12
"PASACRMZ"	0.716696698001009	0.55475611053457	0.735527935697152	0.833751566475961	0.490608036129988	0.477728985361505	0.0717484835045912	0.963188987148413	0.949145267322144	0.604634311285715	0.548293124189035	0.404841225286601	0.738197408414915	0.79423501453656	0.636406848145699	0.555339765045649	0.844622665357177	0.854648053209826	0.00127181521185404	0.923479743030786	0.807822007905536	0.276710921144973	0.959679190794566	0.875851627807605	0.930275592156011	0.975931538679412	0.658727699935214	0.76391967196252	0.900277740477162	0.977283911454907	0.0418725540540636	0.673718735768561	0.66630987553376	0.4750605846074	0.391441463729687	0.541278165210981	0.430983069936139	0.134451921633649	0.5760822608807	0.639926363769587	0.401308613318499	0.14927094237272	0.856604295725947	0.626169223474699	0.550509090875465	0.831585309453937	0.0166585501195049	0.00344113207419294	0.278361216658091	0.363179240917951	0.315427585019187	0.166125607893872	0.307390619744315	0.416389158131133	0.328392630801818	0.151275545735428	0.105134044143955	0.87070321082128	0.0290605028967652	0.00105596557442045	0.765228259315926	0.895132041930589	0.960466813223377	0.961451690048726	0.675875002286285	0.888275560162245	0.735380579835527	0.917494996363553	0.815252400918927	0.437057878538867	0.0216544815496778	0.00662110397779614	0.168251013904497	0.0999534931301409	0.344365089964878	0.489007208328548	0.167720755020426	0.0827072934975832	0.183004018303036	0.907247304956219	0.953867283677999	0.457665428411029	0.765713599518549	0.740367024823778	0.168654734819976	0.113079711631789	0.739277928660477	0.491993622827857	0.189451899124578	0.0989637025958348	0.348820610138051	0.73611487630968	0.931179204695181	0.760021660004414	0.963845523885076	NA	0.122447592968217	0.0748341752985375	0.203114180059414	0.361834983686729	0.146189710030695	0.0657165668038346	0.223776169798155	0.790605454826471	0.750766409456926	0.411935639965209	0.799405606820668	0.549927678759126
"DCREZ"	5.34918087602421e-09	8.13867329085838e-09	1.38292883657964e-05	0.0049642352988144	1.04353904184507e-07	5.6726379149552e-09	0.194271165376995	6.40963311320242e-05	6.85089497935998e-05	0.148363971374222	0.000329393321053084	6.99688714860258e-05	1.56624651914683e-07	1.10452920054627e-06	5.53298953320791e-08	6.72839572457562e-06	4.25966324510973e-05	5.61082148586856e-06	0.47929249668614	9.24486536506564e-05	4.55804577037533e-05	0.048917634549591	0.00683351782728892	0.000115700365571403	8.85820305995821e-11	5.37947464351873e-12	1.18066485255142e-07	0.000462111595167292	1.82189174857683e-09	3.43236550293113e-12	0.80996969275133	5.92644853636415e-07	4.49332823437842e-06	0.386613785171201	0.000915601882460315	9.32130813446896e-06	0.47174146402127	0.447933460589222	0.520567614682916	0.570508694948244	0.484458513035447	0.471680346425983	0.462786934847579	0.422814252011638	0.443382466474827	0.624963689864509	0.0790901649772846	0.0260435151665517	0.0425265523412675	0.0238126984732123	0.196833629881265	0.192357192750142	0.0222840569582881	0.0188454638255664	0.557102023645611	0.163154732798029	0.0526038959166877	0.964141741070938	0.341961674583656	0.952186921194389	0.0824730217014271	0.0480834237053487	0.647271167211807	0.454655511225621	0.0187714377637613	0.0351192692552065	0.284267769941422	0.158645783173141	0.198724059177877	0.128220248934049	0.184005437165405	0.0398973229446027	1.30043324997331e-08	7.08597625020957e-11	7.81320146359121e-08	3.68860102462065e-08	0.0003095785080931	2.02061243292917e-08	0.00468037845025693	1.06566693558463e-06	0.00234919517883347	0.000497884973055029	0.0011125481785772	0.000234589458382173	0	0	0.377952307782997	2.91155544118737e-10	0	2.66453525910038e-15	0.0391931177980001	3.91927417024984e-05	0.668081979623832	0.000649883509404425	0.00527458861113028	0.122447592968217	NA	0	0	0	0	0	0.00118449186167546	3.58824081558851e-13	4.2721381987576e-13	4.76254895789285e-05	2.16245674580229e-05	6.24339470345348e-07
"SACREZ"	2.29477770119502e-08	2.60012740227467e-08	6.72626481965644e-05	0.0114528327932986	1.82024749051379e-07	1.39674150023694e-08	0.168753932870292	0.000174332514614184	0.000203645856229784	0.196169236340571	0.000795752199106436	0.000220662538542582	3.15568085440532e-07	1.36660834559876e-06	4.59269549724084e-07	2.69675740807163e-05	3.56184960348394e-05	5.45135854923551e-06	0.868421860225888	0.000269094951947269	0.000124036862513721	0.13344874570273	0.00881589073600875	0.000161410006227936	7.54900142396764e-10	3.01816349690398e-11	1.40785423319301e-06	0.00145249967821703	4.55989734859941e-09	1.3384404695671e-11	0.963484323063498	1.76177847466263e-06	1.3113234806017e-05	0.438856713321042	0.00211733039866346	1.47015629774483e-05	0.692679877041873	0.552119603829048	0.880988154369734	0.825134953594476	0.580375914616748	0.621614381500178	0.268163910545866	0.632236356352679	0.65936387934566	0.269959532859037	0.111908815200634	0.0387043055062906	0.0752290163057845	0.0419990374058776	0.291163313391053	0.276752739702705	0.0400979695613843	0.0334710217448597	0.252242353229123	0.169650327081651	0.0577667264343964	0.701521205276963	0.346018454933781	0.767566780373414	0.182704816147419	0.112254115452293	0.982637454474762	0.773437850332884	0.0445549543339898	0.0817539832195009	0.135871096134764	0.21530333637824	0.283393270432184	0.0384418183087925	0.160743830439797	0.0277046310948408	1.76812431362805e-09	9.45687972375708e-12	4.19093242332025e-08	6.38267261265923e-08	7.89683561390753e-05	2.32959918022857e-09	0.0144611705769138	2.15731388086837e-07	0.0111020816992609	0.00228104928329431	0.000238063145893586	4.77294423231189e-05	0	0	0.573317390884806	1.29463173514921e-09	0	7.99360577730113e-15	0.0530592728660433	4.65729195096021e-05	0.677032498395335	0.00202864328051344	0.0023973820994283	0.0748341752985375	0	NA	0	1.99840144432528e-14	0	0	0.00259777121366644	1.66311409088848e-13	1.25677246387568e-13	0.000312377932351282	1.01870955380168e-05	3.27806828126498e-07
"SDACREZ"	0.00047950948707598	0.000515599038408254	4.92857574307948e-07	0.00108465659487633	0.0501794928106232	0.00146739785360861	0.701588462840666	0.000190423439857312	0.000164416772381326	0.177350303714294	0.000501014042889381	2.73538455859423e-05	0.000353805378573213	0.00107118287758179	2.79959788684891e-09	4.28215199743676e-07	0.0926361940897595	0.00600040735007101	0.18498138304886	6.00569646889149e-05	0.000145693025756399	0.0016167401482261	0.00521026598366436	0.000222378817345437	1.9744189614368e-06	1.26480171758203e-06	3.16122239496508e-10	3.39339653598891e-06	0.00183246802774928	9.93143245975325e-06	0.07244660902278	3.19813371678634e-05	0.000139883106598848	0.0846249187821919	0.00132146374983977	7.77012588528692e-05	0.169711480776825	0.224087743636328	0.0222770604531377	0.0173951637784842	0.638307958306269	0.156374721487858	0.409781468665932	0.0485418040586203	0.0362343661289288	0.547130446744893	0.0082758983921809	0.00450361356282336	0.041886931091212	0.0207629248564281	0.0148016348202538	0.0120228895568304	0.113014029026098	0.0264138296115255	0.321025891543825	0.147368343068479	0.0480206788486859	0.487599208611954	0.0780684665129903	0.261331243094695	0.206838708206637	0.123305093904836	0.313494473503678	0.172866685242624	0.200917732477071	0.127815933482794	0.966495415310062	0.102066959424038	0.093677283455899	0.50380349591466	0.380829001268844	0.109268092584717	7.77895127690442e-06	1.56004486662198e-07	5.92862026138619e-09	2.13804085547054e-10	0.0903578687212274	8.35565780412661e-05	2.0498921022849e-06	9.2965911235865e-07	0.000165313376139231	2.45188913616801e-09	0.0079572270775059	0.000342205753511404	3.77475828372553e-15	7.41628980449605e-14	0.12926891146874	2.22044604925031e-16	1.48769885299771e-13	2.60357957415636e-10	0.000129314697093985	1.74280419784623e-05	0.303238188679294	1.46968748282461e-09	0.0276505427744134	0.203114180059414	0	0	NA	0	1.65727920276026e-09	1.11022302462516e-15	3.68314312382267e-09	1.77635683940025e-14	1.90958360235527e-14	7.49178497017056e-13	4.52809350226513e-05	8.65319334208969e-06
